"","game.key","person.key","game.date","team.key","opponent.key","seq","P_GS","P_CG","P_SHO","P_GF","P_W","P_L","P_SV","P_OUT","P_TBF","P_AB","P_R","P_ER","P_H","P_TB","P_2B","P_3B","P_HR","P_HR4","P_BB","P_IBB","P_SO","P_GDP","P_HP","P_SH","P_SF","P_XI","P_WP","P_BK","P_IR","P_IRS","P_GO","P_AO","P_PITCH","P_STRIKE","teamwon","teamscore","oppscore","holdsest","IP","points"
"6700","COL201906100","kintb001",2019-06-10,"CHN","COL",4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,5,0,5,6,0,0.666666666666667,2.33333333333333
"6701","COL201906100","marqg001",2019-06-10,"COL","CHN",1,1,0,0,0,0,0,0,18,25,23,4,4,5,14,0,0,3,0,2,0,7,0,0,0,0,0,0,0,0,0,9,2,96,61,1,6,5,0,6,12
"6702","COL201906100","montm002",2019-06-10,"CHN","COL",3,0,0,0,0,0,0,0,1,3,3,1,1,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,7,0,5,6,0,0.333333333333333,-0.833333333333333
"6703","COL201906100","obers001",2019-06-10,"COL","CHN",4,0,0,0,0,1,0,0,3,5,4,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,18,10,1,6,5,0,1,2.5
"6704","COL201906110","bettc001",2019-06-11,"COL","CHN",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,1,10,3,1,1,8.5
"6705","COL201906110","bracb001",2019-06-11,"CHN","COL",2,0,0,0,0,0,0,0,2,6,6,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,18,15,0,3,10,0,0.666666666666667,-5.66666666666667
"6706","COL201906110","chatt001",2019-06-11,"CHN","COL",2,0,0,0,1,0,0,0,8,13,9,2,2,3,6,0,0,1,0,3,0,1,1,0,0,1,0,0,0,2,1,3,3,53,29,0,3,10,0,2.66666666666667,3.33333333333333
"6707","COL201906110","diazj006",2019-06-11,"COL","CHN",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11,7,1,10,3,1,1,9.5
"6708","COL201906110","diehp001",2019-06-11,"COL","CHN",2,0,0,0,1,0,0,0,3,7,6,2,2,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,31,18,1,10,3,0,1,-0.5
"6709","COL201906110","lambp001",2019-06-11,"COL","CHN",1,1,0,0,0,1,0,0,15,21,17,1,1,3,6,0,0,1,0,2,0,3,1,2,0,0,0,1,0,0,0,5,6,83,51,1,10,3,0,5,10.5
"6710","COL201906110","quinj001",2019-06-11,"CHN","COL",1,1,0,0,0,0,1,0,14,21,17,4,3,5,7,2,0,0,0,4,0,3,1,0,0,0,0,1,0,0,0,4,5,86,48,0,3,10,0,4.66666666666667,3.33333333333334
"6711","COL201906110","shawb001",2019-06-11,"COL","CHN",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,1,10,3,1,1,8.5
"6712","COL201906120","bracb001",2019-06-12,"CHN","COL",3,0,0,0,1,0,0,0,3,4,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,18,12,1,10,1,0,1,3.5
"6713","COL201906120","diehp001",2019-06-12,"COL","CHN",2,0,0,0,0,0,0,0,3,5,4,2,2,1,4,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,16,11,0,1,10,0,1,1.5
"6714","COL201906120","estec001",2019-06-12,"COL","CHN",3,0,0,0,1,0,0,0,3,4,4,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,12,8,0,1,10,0,1,3.5
"6715","COL201906120","hamec001",2019-06-12,"CHN","COL",1,1,0,0,0,1,0,0,21,29,27,0,0,6,7,1,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,7,4,93,65,1,10,1,0,7,26.5
"6716","COL201906120","mcgej001",2019-06-12,"COL","CHN",2,0,0,0,0,0,0,0,6,8,6,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,3,2,0,4,27,15,0,1,10,0,2,8
"6717","COL201906120","ryank002",2019-06-12,"CHN","COL",2,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,15,8,1,10,1,1,1,9.5
"6718","COL201906120","senza001",2019-06-12,"COL","CHN",1,1,0,0,0,0,1,0,12,24,20,8,6,8,13,2,0,1,0,4,1,2,1,0,0,0,0,0,0,0,0,5,4,94,49,0,1,10,0,4,-6
"6719","COL201906120","shawb001",2019-06-12,"COL","CHN",3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,18,9,0,1,10,0,1,4.5
"6720","COL201906130","daviw001",2019-06-13,"COL","SDN",5,0,0,0,1,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,1,9,6,0,1,1.5
"6721","COL201906130","diazj006",2019-06-13,"COL","SDN",2,0,0,0,0,0,0,0,3,4,4,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,1,9,6,1,1,6.5
"6722","COL201906130","grayj003",2019-06-13,"COL","SDN",1,1,0,0,0,1,0,0,18,27,27,4,4,9,15,3,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,96,65,1,9,6,0,6,17
"6723","COL201906130","obers001",2019-06-13,"COL","SDN",4,0,0,0,0,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,21,15,1,9,6,1,1,10.5
"6724","COL201906130","perdl002",2019-06-13,"SDN","COL",2,0,0,0,0,0,0,0,5,6,5,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,24,15,0,6,9,0,1.66666666666667,6.83333333333333
"6725","COL201906130","reyeg002",2019-06-13,"SDN","COL",4,0,0,0,0,0,0,0,5,9,8,3,3,3,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,33,17,0,6,9,0,1.66666666666667,-0.166666666666666
"6726","COL201906130","stamc001",2019-06-13,"SDN","COL",7,0,0,0,1,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,13,0,6,9,0,1,3.5
"6727","COL201906130","stram001",2019-06-13,"SDN","COL",1,1,0,0,0,0,1,0,10,21,16,6,6,7,15,2,0,2,0,4,1,4,0,0,1,0,0,0,0,0,0,3,2,91,51,0,6,9,0,3.33333333333333,-6.33333333333333
"6728","COL201906130","wislm001",2019-06-13,"SDN","COL",5,0,0,0,0,0,0,0,1,2,2,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,11,7,0,6,9,0,0.333333333333333,2.16666666666667
"6729","COL201906140","bettc001",2019-06-14,"COL","SDN",2,0,0,0,0,0,0,0,2,5,3,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,24,10,0,12,16,0,0.666666666666667,-3.66666666666667
"6730","COL201906140","daviw001",2019-06-14,"COL","SDN",8,0,0,0,0,0,0,0,2,6,5,2,2,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,18,10,0,12,16,0,0.666666666666667,-1.66666666666667
"6731","COL201906140","diazj006",2019-06-14,"COL","SDN",10,0,0,0,1,0,1,0,3,8,8,5,5,5,13,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,24,17,0,12,16,0,1,-6.5
"6732","COL201906140","diazm004",2019-06-14,"SDN","COL",3,0,0,0,0,0,0,0,2,9,7,5,5,5,10,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,32,19,1,16,12,1,0.666666666666667,-3.66666666666667
"6733","COL201906140","dunnm002",2019-06-14,"COL","SDN",7,0,0,0,0,0,0,0,1,5,5,4,4,4,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24,15,0,12,16,0,0.333333333333333,-5.83333333333333
"6734","COL201906140","estec001",2019-06-14,"COL","SDN",5,0,0,0,0,0,0,0,3,5,5,1,1,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,15,11,0,12,16,0,1,3.5
"6735","COL201906140","hoffj003",2019-06-14,"COL","SDN",1,1,0,0,0,0,0,0,15,20,18,1,1,3,7,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,7,5,88,58,0,12,16,0,5,9.5
"6736","COL201906140","mcgej001",2019-06-14,"COL","SDN",4,0,0,0,0,0,0,0,3,4,3,1,1,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,14,8,0,12,16,0,1,1.5
"6737","COL201906140","obers001",2019-06-14,"COL","SDN",9,0,0,0,0,0,0,0,6,7,7,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,30,24,0,12,16,0,2,10
"6738","COL201906140","perdl002",2019-06-14,"SDN","COL",6,0,0,0,0,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,11,1,16,12,1,1,9.5
"6739","COL201906140","quanc001",2019-06-14,"SDN","COL",1,1,0,0,0,0,0,0,15,23,20,4,4,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,10,4,93,59,1,16,12,0,5,3.5
"6740","COL201906140","shawb001",2019-06-14,"COL","SDN",2,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,0,12,16,0,0.333333333333333,1.16666666666667
"6741","COL201906140","stamc001",2019-06-14,"SDN","COL",3,0,0,0,0,1,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,15,9,1,16,12,0,1,5.5
"6742","COL201906140","wingt001",2019-06-14,"SDN","COL",2,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,24,18,1,16,12,0,2,10
"6743","COL201906140","wislm001",2019-06-14,"SDN","COL",4,0,0,0,0,0,0,0,4,7,7,2,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,1,27,18,1,16,12,1,1.33333333333333,6.66666666666667
"6744","COL201906140","yatek001",2019-06-14,"SDN","COL",5,0,0,0,1,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,14,10,1,16,12,0,1,2.5
"6745","COL201906150","bettc001",2019-06-15,"COL","SDN",3,0,0,0,0,0,0,0,6,7,7,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,3,1,31,21,1,14,8,1,2,14
"6746","COL201906150","erlir001",2019-06-15,"SDN","COL",2,0,0,0,0,0,0,0,7,15,11,6,6,6,9,0,0,1,1,2,0,2,0,1,0,1,0,0,0,2,1,0,4,71,43,0,8,14,0,2.33333333333333,-3.83333333333333
"6747","COL201906150","estec001",2019-06-15,"COL","SDN",2,0,0,0,0,0,0,0,1,5,4,1,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,18,10,1,14,8,1,0.333333333333333,6.16666666666667
"6748","COL201906150","lauee001",2019-06-15,"SDN","COL",1,1,0,0,0,0,1,0,8,19,17,5,5,10,14,4,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,5,0,68,43,0,8,14,0,2.66666666666667,-6.66666666666667
"6749","COL201906150","marqg001",2019-06-15,"COL","SDN",1,1,0,0,0,1,0,0,17,29,25,7,7,10,12,2,0,0,0,4,0,8,1,0,0,0,0,2,0,0,0,6,1,102,63,1,14,8,0,5.66666666666667,3.83333333333334
"6750","COL201906150","matop002",2019-06-15,"SDN","COL",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,0,8,14,0,1,3.5
"6751","COL201906150","reyeg002",2019-06-15,"SDN","COL",6,0,0,0,1,0,0,0,6,10,7,3,3,3,5,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,3,27,19,0,8,14,0,2,2
"6752","COL201906150","shawb001",2019-06-15,"COL","SDN",4,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,1,14,8,0,1,3.5
"6753","COL201906160","daviw001",2019-06-16,"COL","SDN",7,0,0,0,0,0,1,0,2,6,4,4,4,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,32,17,0,13,14,0,0.666666666666667,-7.66666666666667
"6754","COL201906160","grayj003",2019-06-16,"COL","SDN",8,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,20,5,0,13,14,0,0.333333333333333,-1.83333333333333
"6755","COL201906160","lambp001",2019-06-16,"COL","SDN",1,1,0,0,0,0,0,0,9,18,17,8,8,9,16,2,1,1,0,0,0,3,0,0,0,1,0,2,0,0,0,4,2,69,45,0,13,14,0,3,-8.5
"6756","COL201906160","margn001",2019-06-16,"SDN","COL",1,1,0,0,0,0,0,0,4,16,15,9,9,11,15,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,51,33,1,14,13,0,1.33333333333333,-19.3333333333333
"6757","COL201906160","matop002",2019-06-16,"SDN","COL",2,0,0,0,0,0,0,0,3,8,8,3,3,5,9,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20,17,1,14,13,0,1,-0.5
"6758","COL201906160","mcgej001",2019-06-16,"COL","SDN",5,0,0,0,0,0,0,0,3,4,4,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,11,0,13,14,0,1,4.5
"6759","COL201906160","perdl002",2019-06-16,"SDN","COL",2,0,0,0,0,0,0,0,8,11,10,0,0,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,1,4,2,39,26,1,14,13,0,2.66666666666667,10.3333333333333
"6760","COL201906160","reyeg002",2019-06-16,"SDN","COL",5,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,1,14,13,0,1,6.5
"6761","COL201906160","shawb001",2019-06-16,"COL","SDN",4,0,0,0,0,0,0,0,3,5,5,2,2,2,7,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,22,12,0,13,14,0,1,1.5
"6762","COL201906160","tinoj001",2019-06-16,"COL","SDN",2,0,0,0,0,0,0,0,9,9,8,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,3,36,20,0,13,14,0,3,10.5
"6763","COL201906160","wiecb001",2019-06-16,"SDN","COL",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,12,11,1,14,13,0,1,5.5
"6764","COL201906160","wingt001",2019-06-16,"SDN","COL",3,0,0,0,0,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19,13,1,14,13,0,1,3.5
"6765","COL201906160","yatek001",2019-06-16,"SDN","COL",7,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,9,8,1,14,13,0,1,10.5
"6766","COL201906270","baezp001",2019-06-27,"LAN","COL",5,0,0,0,0,1,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,1,12,8,0,1,2.5
"6767","COL201906270","bettc001",2019-06-27,"COL","LAN",2,0,0,0,0,0,0,0,4,7,7,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,23,18,0,8,12,0,1.33333333333333,2.66666666666667
"6768","COL201906270","buehw001",2019-06-27,"LAN","COL",1,1,0,0,0,0,0,0,17,30,28,7,7,13,21,4,2,0,0,1,0,4,0,0,0,1,0,1,0,0,0,7,5,96,66,1,12,8,0,5.66666666666667,2.83333333333334
"6769","COL201906270","daviw001",2019-06-27,"COL","LAN",7,0,0,0,1,0,1,0,3,7,6,4,4,3,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,26,15,0,8,12,0,1,-5.5
"6770","COL201906270","diazj006",2019-06-27,"COL","LAN",4,0,0,0,0,0,0,0,3,6,5,2,2,2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,27,20,0,8,12,0,1,-0.5
"6771","COL201906270","garcy001",2019-06-27,"LAN","COL",4,0,0,0,0,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,23,13,1,12,8,0,1,2.5
"6772","COL201906270","jansk001",2019-06-27,"LAN","COL",2,0,0,0,1,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,18,11,1,12,8,0,1,4.5
"6773","COL201906270","lambp001",2019-06-27,"COL","LAN",1,1,0,0,0,0,0,0,14,23,23,5,5,9,23,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,5,7,93,56,0,8,12,0,4.66666666666667,2.33333333333334
"6774","COL201906270","obers001",2019-06-27,"COL","LAN",6,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,9,0,8,12,0,1,6.5
"6775","COL201906270","rossz001",2019-06-27,"LAN","COL",2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4,1,12,8,0,0.333333333333333,1.16666666666667
"6776","COL201906280","charj001",2019-06-28,"LAN","COL",6,0,0,0,1,0,0,0,3,5,3,0,0,1,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,2,0,2,15,9,0,9,13,0,1,3.5
"6777","COL201906280","estec001",2019-06-28,"COL","LAN",3,0,0,0,0,0,0,0,1,4,2,3,3,1,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,1,13,9,1,0.333333333333333,-1.83333333333333
"6778","COL201906280","flord002",2019-06-28,"LAN","COL",5,0,0,0,0,0,0,0,3,6,5,3,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,20,13,0,9,13,0,1,-2.5
"6779","COL201906280","kellj001",2019-06-28,"LAN","COL",2,0,0,0,0,0,0,0,3,8,8,3,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,21,0,9,13,0,1,3.5
"6780","COL201906280","mcgej001",2019-06-28,"COL","LAN",6,0,0,0,0,0,0,0,3,5,5,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,26,16,1,13,9,1,1,9.5
"6781","COL201906280","obers001",2019-06-28,"COL","LAN",7,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,6,1,13,9,0,1,4.5
"6782","COL201906280","rossz001",2019-06-28,"LAN","COL",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,18,11,0,9,13,0,1,5.5
"6783","COL201906280","ryu-h001",2019-06-28,"LAN","COL",1,1,0,0,0,0,1,0,12,21,20,7,7,9,21,3,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,2,5,81,52,0,9,13,0,4,-3
"6784","COL201906280","senza001",2019-06-28,"COL","LAN",1,1,0,0,0,1,0,0,15,28,23,5,2,7,12,2,0,1,0,5,1,2,1,0,0,0,0,0,0,0,0,8,4,98,59,1,13,9,0,5,4.5
"6785","COL201906280","shawb001",2019-06-28,"COL","LAN",4,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,15,9,1,13,9,1,1.66666666666667,11.8333333333333
"6786","COL201906290","baezp001",2019-06-29,"LAN","COL",2,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,18,10,0,3,5,0,1,3.5
"6787","COL201906290","daviw001",2019-06-29,"COL","LAN",3,0,0,0,1,0,0,1,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,12,9,1,5,3,0,1,10.5
"6788","COL201906290","diazj006",2019-06-29,"COL","LAN",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,3,1,5,3,1,0.333333333333333,7.16666666666667
"6789","COL201906290","grayj003",2019-06-29,"COL","LAN",1,1,0,0,0,1,0,0,20,29,26,3,2,7,10,1,1,0,0,2,0,8,1,0,1,0,0,0,0,0,0,5,5,106,68,1,5,3,0,6.66666666666667,19.3333333333333
"6790","COL201906290","kersc001",2019-06-29,"LAN","COL",1,1,0,0,0,0,1,0,21,28,27,5,4,7,10,0,0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,7,5,89,64,0,3,5,0,7,17.5
"6791","COL201906290","shawb001",2019-06-29,"COL","LAN",4,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,17,10,1,5,3,1,1,10.5
"6792","COL201906300","bettc001",2019-06-30,"COL","LAN",4,0,0,0,0,0,1,0,1,8,6,6,6,5,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,27,14,0,5,10,0,0.333333333333333,-10.8333333333333
"6793","COL201906300","diazj006",2019-06-30,"COL","LAN",7,0,0,0,1,0,0,0,3,6,4,0,0,1,2,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,25,15,0,5,10,0,1,4.5
"6794","COL201906300","estec001",2019-06-30,"COL","LAN",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,14,9,0,5,10,0,1,4.5
"6795","COL201906300","flord002",2019-06-30,"LAN","COL",3,0,0,0,0,1,0,0,2,3,3,0,0,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,10,1,10,5,0,0.666666666666667,2.33333333333333
"6796","COL201906300","garcy001",2019-06-30,"LAN","COL",7,0,0,0,1,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,10,1,10,5,0,1,1.5
"6797","COL201906300","gonzc002",2019-06-30,"COL","LAN",1,1,0,0,0,0,0,0,12,19,16,3,3,5,6,1,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,5,4,86,48,0,5,10,0,4,2
"6798","COL201906300","maedk001",2019-06-30,"LAN","COL",1,1,0,0,0,0,0,0,13,18,16,2,2,3,5,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,4,4,88,56,1,10,5,0,4.33333333333333,8.16666666666667
"6799","COL201906300","rossz001",2019-06-30,"LAN","COL",2,0,0,0,0,0,0,0,0,2,2,2,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,10,5,1,10,5,0,0,-4
"6800","COL201906300","tinoj001",2019-06-30,"COL","LAN",5,0,0,0,0,0,0,0,8,11,11,1,1,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,4,34,20,0,5,10,0,2.66666666666667,8.33333333333333
"6801","COL201906300","uriaj001",2019-06-30,"LAN","COL",5,0,0,0,0,0,0,0,9,11,10,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5,48,28,1,10,5,1,3,18.5
"6802","COL201907020","devec001",2019-07-02,"HOU","COL",5,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,16,9,1,9,8,1,1,9.5
"6803","COL201907020","harrw002",2019-07-02,"HOU","COL",4,0,0,0,0,1,0,0,3,6,6,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,25,15,1,9,8,0,1,3.5
"6804","COL201907020","jamej002",2019-07-02,"HOU","COL",2,0,0,0,0,0,0,0,4,9,7,5,4,3,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,1,28,16,1,9,8,0,1.33333333333333,-4.33333333333333
"6805","COL201907020","marqg001",2019-07-02,"COL","HOU",1,1,0,0,0,0,0,0,18,27,25,5,4,8,13,2,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,7,4,90,59,0,8,9,0,6,13
"6806","COL201907020","mcgej001",2019-07-02,"COL","HOU",3,0,0,0,0,0,1,0,3,4,4,1,1,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,11,8,0,8,9,0,1,2.5
"6807","COL201907020","obers001",2019-07-02,"COL","HOU",5,0,0,0,1,0,0,0,6,8,7,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,36,24,0,8,9,0,2,8
"6808","COL201907020","osunr001",2019-07-02,"HOU","COL",8,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11,9,1,9,8,0,1,9.5
"6809","COL201907020","presr001",2019-07-02,"HOU","COL",7,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,13,10,1,9,8,1,1,10.5
"6810","COL201907020","shawb001",2019-07-02,"COL","HOU",2,0,0,0,0,0,0,0,0,3,3,3,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,8,9,0,0,-6
"6811","COL201907020","urquj001",2019-07-02,"HOU","COL",1,1,0,0,0,0,0,0,11,18,16,2,2,6,8,2,0,0,0,1,0,4,0,0,1,0,0,2,0,0,0,5,1,81,52,1,9,8,0,3.66666666666667,5.83333333333333
"6812","COL201907030","bettc001",2019-07-03,"COL","HOU",3,0,0,0,0,0,0,0,6,7,6,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,16,11,0,2,4,0,2,7
"6813","COL201907030","daviw001",2019-07-03,"COL","HOU",6,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,7,0,2,4,0,1,4.5
"6814","COL201907030","devec001",2019-07-03,"HOU","COL",3,0,0,0,0,0,0,0,1,3,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,1,4,2,1,0.333333333333333,4.16666666666667
"6815","COL201907030","diazj006",2019-07-03,"COL","HOU",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,6,0,2,4,0,1,3.5
"6816","COL201907030","lambp001",2019-07-03,"COL","HOU",1,1,0,0,0,0,1,0,15,22,19,4,4,5,12,1,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,8,4,81,50,0,2,4,0,5,2.5
